,host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price
6645,f,moderate,f,4,Western Addition,94117.0,37.7765042184573,-122.43075381472885,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,111.0
6646,f,strict_14_with_grace_period,t,350,South of Market,94103.0,37.77908221951735,-122.41282237972031,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,203.0
6647,f,flexible,t,2,Haight Ashbury,94117.0,37.774633477720975,-122.44403312966196,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
6648,f,moderate,f,5,Ocean View,94014.0,37.708602570506976,-122.45948667875477,House,Entire home/apt,8,1.5,3.0,5.0,Real Bed,2,9,93.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
6649,f,flexible,f,15,Outer Sunset,94122.0,37.760706966983726,-122.50465951330557,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0
6650,t,flexible,t,1,Bayview,94124.0,37.735349934127896,-122.39701485270588,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0
6651,f,flexible,t,112,Downtown/Civic Center,94109.0,37.78854639040105,-122.4136939974944,Guest suite,Entire home/apt,6,2.0,2.0,3.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0
6652,f,moderate,f,4,Ocean View,94127.0,37.724685538933656,-122.47200861756843,House,Entire home/apt,10,3.0,4.0,7.0,Real Bed,5,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,800.0
6653,f,strict_14_with_grace_period,f,2,Castro/Upper Market,94114.0,37.764801642306686,-122.43438698971364,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
6654,f,strict_14_with_grace_period,t,1,Haight Ashbury,94117.0,37.77036948749408,-122.44278274111538,Apartment,Entire home/apt,9,1.0,4.0,5.0,Real Bed,3,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
6656,f,strict_14_with_grace_period,t,1,Mission,94110.0,37.75576479644028,-122.42401196142956,Condominium,Entire home/apt,4,2.0,3.0,2.0,Real Bed,9,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
6657,t,strict_14_with_grace_period,t,2,Marina,94123.0,37.80225908460372,-122.44057331629648,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0
6658,f,flexible,t,4,Ocean View,94127.0,37.72335500219323,-122.47075573753484,House,Private room,3,1.0,1.0,1.0,Real Bed,5,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,150.0
6659,f,flexible,t,4,Ocean View,94127.0,37.72492285093541,-122.47120493841206,House,Private room,2,1.0,1.0,1.0,Real Bed,5,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
6660,f,flexible,t,4,Ocean View,94127.0,37.724616805628884,-122.47123718026964,House,Private room,4,1.0,2.0,4.0,Real Bed,5,1,100.0,8.0,10.0,10.0,8.0,10.0,10.0,180.0
6661,f,flexible,t,1,Noe Valley,94114.0,37.75354582082523,-122.426730877605,House,Entire home/apt,4,1.0,3.0,2.0,Real Bed,7,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0
6662,f,strict_14_with_grace_period,t,1,South of Market,94158.0,37.77698979991288,-122.39440661045586,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,2,2,100.0,10.0,10.0,10.0,10.0,9.0,9.0,210.0
6663,f,moderate,f,2,Castro/Upper Market,94114.0,37.76729143406764,-122.43101139889887,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,2,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
6664,t,strict_14_with_grace_period,f,2,Bayview,94124.0,37.73698569124871,-122.39210601075912,House,Private room,2,1.5,1.0,1.0,Real Bed,2,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,36.0
6665,f,flexible,t,1,South of Market,94103.0,37.77384732681422,-122.40800804140447,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,1,1,98.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0
6666,f,strict_14_with_grace_period,f,1,Noe Valley,94114.0,37.747252382140644,-122.43641960199965,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,850.0
6667,f,moderate,t,3,South of Market,94103.0,37.77172246928136,-122.4041394075318,Apartment,Entire home/apt,8,2.0,2.0,3.0,Real Bed,1,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
6668,f,flexible,f,1,South of Market,94158.0,37.77333252984217,-122.39628063841305,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
6669,f,flexible,t,2,North Beach,94133.0,37.80390556533086,-122.4079654397685,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0
6670,f,strict_14_with_grace_period,t,11,Downtown/Civic Center,94109.0,37.784730413853715,-122.4170480106468,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0
6671,t,strict_14_with_grace_period,f,2,Potrero Hill,94107.0,37.758297980255904,-122.39610353939767,Loft,Private room,3,1.0,1.0,2.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
6672,f,strict_14_with_grace_period,f,66,Chinatown,94108.0,37.79166775488513,-122.40812374974674,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,122.0
6673,f,strict_14_with_grace_period,f,2,Mission,94110.0,37.757920563032066,-122.42446789583812,Condominium,Entire home/apt,4,1.0,2.0,2.0,Real Bed,3,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
6675,f,moderate,f,2,Castro/Upper Market,94114.0,37.76853244664276,-122.42906652755998,Condominium,Entire home/apt,4,1.0,1.0,1.0,Real Bed,3,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
6676,f,flexible,t,5,Outer Mission,94127.0,37.7310921196392,-122.4506642924366,Guest suite,Entire home/apt,3,1.0,1.0,1.0,Real Bed,1,5,88.0,10.0,9.0,8.0,9.0,8.0,9.0,180.0
6677,f,strict_14_with_grace_period,t,3,Russian Hill,94109.0,37.80636232490416,-122.42262951518944,Boutique hotel,Private room,6,2.0,2.0,2.0,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1099.0
6678,t,moderate,t,6,Castro/Upper Market,94114.0,37.759130862894466,-122.42860141263209,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0
6679,f,flexible,t,1,Bernal Heights,94110.0,37.746987966949746,-122.41682169953968,House,Entire home/apt,4,1.0,2.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,122.0
6680,f,flexible,f,1,Lakeshore,94132.0,37.7307081251236,-122.49697705177374,House,Private room,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0
6681,f,flexible,t,1,Noe Valley,94114.0,37.755183454413206,-122.4364760361062,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,2,100.0,9.0,10.0,9.0,10.0,9.0,9.0,155.0
6682,f,strict_14_with_grace_period,t,2,South of Market,94103.0,37.776482279879865,-122.4159326010429,Apartment,Entire home/apt,8,2.0,2.0,4.0,Real Bed,1,2,100.0,10.0,10.0,10.0,10.0,10.0,8.0,321.0
6683,f,flexible,f,1,Western Addition,94115.0,37.77802618753861,-122.44202936936104,Apartment,Entire home/apt,4,1.0,2.0,1.0,Real Bed,7,2,100.0,10.0,9.0,10.0,10.0,10.0,9.0,239.0
6684,f,flexible,f,1,South of Market,94105.0,37.78510877780483,-122.39007822018145,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,31,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
6685,f,moderate,t,1,Haight Ashbury,94117.0,37.77647885309121,-122.43943010176758,House,Entire home/apt,6,2.0,3.0,6.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0
6686,f,strict_14_with_grace_period,f,1,South of Market,94158.0,37.77407914731185,-122.39654526923252,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,2,3,100.0,10.0,10.0,9.0,10.0,10.0,10.0,160.0
6687,f,flexible,t,3,Inner Sunset,94122.0,37.76085646362849,-122.46099520678258,Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,240.0
6688,t,moderate,f,6,Western Addition,94117.0,37.772544877063865,-122.43620701664221,Condominium,Entire home/apt,6,2.0,2.0,3.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,675.0
6689,f,moderate,f,1,Noe Valley,94114.0,37.7543802596344,-122.4254511224746,House,Entire home/apt,5,2.0,2.0,3.0,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,410.0
6690,f,moderate,t,3,Russian Hill,94109.0,37.80646245527858,-122.42261278697084,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,1,1,100.0,10.0,10.0,10.0,10.0,10.0,6.0,1099.0
6691,f,flexible,t,1,South of Market,94107.0,37.77878120252704,-122.3964134881165,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,159.0
6692,f,moderate,t,1,Castro/Upper Market,94114.0,37.76604480767549,-122.43443959132748,Condominium,Private room,4,1.0,1.0,2.0,Real Bed,2,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,85.0
6693,f,strict_14_with_grace_period,f,5,Mission,94110.0,37.752729888875926,-122.40426794880614,Apartment,Entire home/apt,4,1.0,2.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0
6694,f,strict_14_with_grace_period,f,110,North Beach,94133.0,37.80028993557375,-122.40778792661487,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,325.0
6695,f,strict_14_with_grace_period,f,66,Nob Hill,94108.0,37.795706996668294,-122.41130374429092,Apartment,Entire home/apt,4,1.0,2.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0
6696,f,strict_14_with_grace_period,f,1,Russian Hill,94109.0,37.80578808886687,-122.42152372483842,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
6698,f,strict_14_with_grace_period,f,17,Parkside,94116.0,37.74292471706862,-122.4909016813477,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,57.0
6700,f,strict_14_with_grace_period,t,350,South of Market,94107.0,37.779779440124656,-122.39638452878063,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,148.0
6701,f,flexible,t,1,Castro/Upper Market,94114.0,37.76904298013315,-122.4327155593213,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
6702,f,flexible,t,3,Parkside,94116.0,37.74297191805515,-122.4817762355907,House,Private room,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0
6703,f,moderate,t,1,Outer Sunset,94116.0,37.750417358109715,-122.50178939633517,House,Entire home/apt,6,2.0,2.0,4.0,Real Bed,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,178.0
6704,f,strict_14_with_grace_period,t,50,Crocker Amazon,94014.0,37.709024629757884,-122.44743033807852,House,Shared room,2,1.0,1.0,2.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0
6705,f,strict_14_with_grace_period,t,50,Crocker Amazon,94014.0,37.70866948424836,-122.44848225601652,House,Shared room,3,1.0,1.0,3.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0
6706,f,strict_14_with_grace_period,t,50,Crocker Amazon,94014.0,37.7085514097795,-122.44733792470566,House,Shared room,2,1.0,1.0,2.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,37.0
6707,f,strict_14_with_grace_period,t,50,Crocker Amazon,94014.0,37.70888691591293,-122.44786454828231,House,Shared room,3,1.0,1.0,3.0,Real Bed,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,37.0
6708,t,moderate,t,2,South of Market,94103.0,37.772376513841294,-122.40404467102036,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,2,6,100.0,10.0,10.0,9.0,10.0,10.0,10.0,365.0
6709,f,flexible,f,1,Mission,94110.0,37.75791935986955,-122.40776663670252,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,3,1,98.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0
6710,f,flexible,t,1,Excelsior,94112.0,37.72934098830621,-122.42847001211122,House,Shared room,2,1.0,1.0,1.0,Real Bed,5,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0
6711,f,moderate,f,4,Western Addition,94117.0,37.777791772105815,-122.4313806093192,Apartment,Private room,4,1.0,2.0,2.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,230.0
6712,t,moderate,f,3,South of Market,94103.0,37.778184956759375,-122.41443512791142,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0
6713,f,moderate,t,1,Bayview,94124.0,37.72562192371821,-122.39673324382922,Condominium,Shared room,2,1.0,1.0,1.0,Real Bed,1,1,80.0,6.0,10.0,8.0,8.0,10.0,8.0,70.0
6714,f,moderate,t,4,Bernal Heights,94110.0,37.734990262346344,-122.41730990152426,House,Private room,2,1.0,1.0,1.0,Real Bed,2,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,77.0
6715,f,flexible,t,1,South of Market,94158.0,37.77615632932471,-122.3954670242239,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1200.0
6716,f,strict_14_with_grace_period,t,3,South of Market,94103.0,37.771295895248436,-122.402716954361,Apartment,Entire home/apt,9,2.0,2.0,2.0,Real Bed,4,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1499.0
6717,f,strict_14_with_grace_period,t,350,South of Market,94158.0,37.77383533377736,-122.39789026837313,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,197.0
6718,f,strict_14_with_grace_period,t,350,South of Market,94103.0,37.774577867999476,-122.41304428275907,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,173.0
6719,f,strict_14_with_grace_period,t,350,North Beach,94111.0,37.80400947622881,-122.4064479698444,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,158.0
6720,f,strict_14_with_grace_period,t,350,South of Market,94158.0,37.77527042467648,-122.39129870336048,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,292.0
6721,f,strict_14_with_grace_period,t,350,Nob Hill,94109.0,37.791179833457115,-122.4150446840472,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0
6722,f,flexible,f,1,South of Market,94107.0,37.78066017395784,-122.40076346722006,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,31,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
6723,f,flexible,f,23,North Beach,94133.0,37.7993702474102,-122.40457743716291,Hostel,Shared room,4,10.0,1.0,4.0,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,555.0
6724,f,flexible,t,1,Outer Mission,94014.0,37.705250135625995,-122.45480711430426,House,Entire home/apt,6,1.0,2.0,4.0,Real Bed,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,198.0
6725,f,strict_14_with_grace_period,t,350,South of Market,94103.0,37.778962579041426,-122.41413729943078,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0
6726,f,flexible,t,1,Outer Richmond,94121.0,37.77808586345745,-122.48619845551956,House,Entire home/apt,8,1.0,3.0,3.0,Real Bed,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,440.0
6727,f,flexible,t,2,Inner Richmond,94118.0,37.784567176320216,-122.46945042773358,House,Entire home/apt,6,2.0,4.0,4.0,Real Bed,3,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,800.0
6728,f,flexible,t,5,West of Twin Peaks,94112.0,37.72634548515697,-122.45741847620845,House,Private room,2,1.0,1.0,1.0,Real Bed,3,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
6729,t,flexible,f,4,Mission,94110.0,37.74860343480739,-122.40940021452492,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
6730,f,strict_14_with_grace_period,t,1,Bernal Heights,94110.0,37.73933914050917,-122.41610307722333,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,104.0
6731,f,flexible,f,15,Outer Sunset,94122.0,37.761533852091,-122.50667469680599,House,Private room,2,1.0,1.0,1.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,71.0
6732,f,strict_14_with_grace_period,t,1,Financial District,94108.0,37.789681682084336,-122.40610451467377,Boutique hotel,Private room,2,1.0,0.0,1.0,Real Bed,5,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
6733,f,flexible,f,1,Western Addition,94115.0,37.77880975554547,-122.44537300000424,Condominium,Entire home/apt,6,4.5,3.0,3.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0
6734,f,flexible,t,1,Russian Hill,94109.0,37.79816265924581,-122.41962112249234,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9999.0
6735,f,strict_14_with_grace_period,t,33,Diamond Heights,94131.0,37.73922579835486,-122.43652660899751,House,Entire home/apt,4,2.0,3.0,3.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9270.0
6736,f,moderate,f,2,South of Market,94103.0,37.77575418214995,-122.41109436066401,Apartment,Entire home/apt,3,1.0,2.0,3.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
6737,f,moderate,f,2,South of Market,94103.0,37.77653431151026,-122.41097946860356,Apartment,Entire home/apt,3,1.0,2.0,3.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
6738,f,flexible,t,1,Bayview,94124.0,37.729288374854896,-122.39641810152412,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,42.0
6739,t,moderate,t,2,Outer Richmond,94121.0,37.77354901363734,-122.48516115454504,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,1,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,91.0
6740,f,strict_14_with_grace_period,f,47,Mission,94110.0,37.75824860961664,-122.41511801505699,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,156.0
6741,f,flexible,f,2,Outer Sunset,94122.0,37.75537328697275,-122.50957063069124,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
6742,f,moderate,t,3,Parkside,94116.0,37.7449222275351,-122.48302460270287,House,Private room,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,64.0
6743,f,strict_14_with_grace_period,t,2,Castro/Upper Market,94114.0,37.76247266845059,-122.443378708536,House,Private room,2,1.0,1.0,1.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,375.0
6745,f,strict_14_with_grace_period,f,2,Castro/Upper Market,94114.0,37.76297621747901,-122.4412139298233,House,Private room,5,2.0,2.0,2.0,Real Bed,2,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
6746,t,flexible,f,7,Mission,94103.0,37.769138836256815,-122.4255077230682,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0
6747,t,flexible,f,7,Mission,94103.0,37.76849744463833,-122.42410817526816,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,72.0
6748,t,flexible,f,7,Mission,94103.0,37.76700694326139,-122.4244366509173,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,68.0
6749,f,strict_14_with_grace_period,t,1,Marina,94123.0,37.80080920372305,-122.44763216293109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,249.0
6750,t,flexible,t,2,Mission,94110.0,37.759358066891416,-122.40988605940402,Loft,Entire home/apt,3,2.0,1.0,2.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
6751,f,flexible,t,1,Noe Valley,94131.0,37.748386658109155,-122.43146829554018,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,180,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,53.0
6752,f,strict_14_with_grace_period,f,1,Nob Hill,94109.0,37.79407568710792,-122.41104446872738,Apartment,Entire home/apt,2,2.0,2.0,2.0,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,700.0
6753,f,flexible,t,2,Marina,94123.0,37.80003877151887,-122.44023308708758,House,Private room,2,1.0,1.0,1.0,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
6754,f,flexible,f,2,Marina,94123.0,37.79719046564564,-122.44501133619002,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,750.0
6755,f,flexible,t,4,Inner Sunset,94131.0,37.75495923432631,-122.45585946791452,House,Entire home/apt,6,3.0,5.0,4.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0
6756,t,strict_14_with_grace_period,f,2,South of Market,94103.0,37.77737791167184,-122.40653353080499,Condominium,Entire home/apt,4,1.5,1.0,2.0,Real Bed,4,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
6757,f,moderate,t,4,Bernal Heights,94110.0,37.735308834118904,-122.41833355618908,House,Private room,1,1.0,1.0,1.0,Real Bed,2,1,80.0,8.0,8.0,8.0,10.0,10.0,10.0,55.0
6758,f,flexible,f,1,South of Market,94107.0,37.767141104598714,-122.39638400379091,Apartment,Private room,1,1.0,0.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0
6759,f,strict_14_with_grace_period,f,1,Noe Valley,94114.0,37.75244330662923,-122.4350490574598,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,3,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0
6760,f,moderate,f,1,West of Twin Peaks,94127.0,37.7275581317827,-122.46543829057673,Guest suite,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
6761,f,strict_14_with_grace_period,f,3,Pacific Heights,94109.0,37.79304756968139,-122.4236340005472,Apartment,Private room,4,2.0,2.0,2.0,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,425.0
6762,f,moderate,f,1,South of Market,94105.0,37.787997435209476,-122.39006984286115,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,240.0
6763,t,strict_14_with_grace_period,t,28,Haight Ashbury,94117.0,37.76918947448283,-122.44874249214485,Hostel,Private room,3,4.0,1.0,1.0,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0
6764,f,strict_14_with_grace_period,t,3,Castro/Upper Market,94114.0,37.76454981388447,-122.43287472378294,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,173.0
6765,f,flexible,f,1,South of Market,94103.0,37.77892858899594,-122.4081354984622,House,Private room,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0
6766,f,flexible,f,3,Bernal Heights,94110.0,37.73555750770253,-122.41600955761729,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0
6767,f,flexible,t,33,Haight Ashbury,94117.0,37.76661733840443,-122.45013925673815,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,152.0
6768,t,flexible,t,7,Inner Sunset,94122.0,37.76137647107724,-122.46352852587364,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,83.0
6769,f,flexible,f,3,Ocean View,94112.0,37.719028867004226,-122.45704813856031,House,Entire home/apt,7,1.5,3.0,4.0,Real Bed,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,325.0
6770,f,moderate,t,2,Noe Valley,94114.0,37.75088250979577,-122.42615994741126,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
6771,t,strict_14_with_grace_period,t,3,Noe Valley,94114.0,37.750009459636395,-122.43660816034641,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
6772,f,moderate,t,2,South of Market,94103.0,37.77757659158285,-122.41434692448573,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
6773,f,flexible,f,1,Western Addition,94117.0,37.775611901025144,-122.43140027028632,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,55.0
